,market,rank,name,artists,artists_followers,id,album,release_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,end_of_fade_in,start_of_fade_out,sections_number,segments_number
228,CZ,29,Secret eyes,"['Hard Rico', 'Calin']","[38100, 339270]",7EdsMzXFu88F4inlWr4ElJ,Secret Eyes,2023-04-28,58,0.0704,0.81,202435,0.565,0.0,0.103,-6.819,0.0784,115.003,0.2,0.0,193.9679,7,770
229,CZ,30,Say Yes To Heaven,['Lana Del Rey'],[23827230],6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,2023-05-19,84,0.709,0.49,209156,0.352,0.0856,0.114,-11.577,0.0254,99.992,0.166,0.22068,197.28255,10,637
230,CZ,31,Síla Starejch Vín,['ŠKWOR'],[146207],6qgMr9LacgnihY9IdYriMP,Sliby & Lži,2013-09-27,59,0.0846,0.756,174667,0.741,0.0,0.0759,-4.813,0.0257,112.911,0.762,0.16231,165.8137,9,588
231,CZ,32,Queen of Kings,['Alessandra'],[53254],14LdhxElpZS0rKVV4nxtdA,Queen of Kings,2023-01-09,87,0.0696,0.563,147980,0.908,0.0,0.328,-4.25,0.0868,125.972,0.171,0.0,143.43546,8,498
232,CZ,33,Mockingbird,['Eminem'],[70867094],561jH07mF1jHuk7KlaeF0s,Encore (Deluxe Version),2004-11-12,92,0.209,0.637,250760,0.678,0.0,0.156,-3.798,0.266,84.039,0.254,0.18889,247.65823,13,1170
233,CZ,34,As It Was,['Harry Styles'],[27564160],4Dvkj6JhhA12EX05fT7y2e,Harry's House,2022-05-20,92,0.342,0.52,167303,0.731,0.00101,0.311,-5.338,0.0557,173.93,0.662,0.19714,159.7533,7,683
234,CZ,35,Upgrade,['Ektor'],[255364],4o7sNuNNkNVlUombpE3D3F,Detektor III,2023-02-20,56,0.692,0.819,231193,0.458,5.56e-05,0.0957,-10.875,0.162,108.932,0.526,0.0644,209.75746,7,1056
235,CZ,36,Sérum,['Viktor Sheen'],[439907],3AExPJ7KcjzpJWY2k8UAZO,Příběhy a sny,2021-11-17,59,0.652,0.721,181192,0.567,0.0,0.197,-9.123,0.133,151.0,0.542,0.0,174.6721,9,779
236,CZ,37,Bones,['Imagine Dragons'],[47841104],54ipXppHLA8U4yqpOFTUhr,Mercury - Acts 1 & 2,2022-07-01,87,0.0201,0.772,165265,0.75,0.0,0.074,-3.67,0.0455,114.061,0.587,0.21565,154.92934,7,540
237,CZ,38,Malá dáma,['Kabát'],[488149],0nVCQoIiDjnZWXHMRCD2Ko,Corrida,2007-02-16,59,0.0945,0.616,204507,0.967,0.0,0.169,-2.364,0.0393,136.015,0.702,0.0,196.15057,8,707
238,CZ,39,Can't Hold Us (feat. Ray Dalton),"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Ray Dalton']","[2622596, 2064104, 18276, 51910]",22skzmqfdWrjJylampe0kt,The Heist,2012-10-09,84,0.0267,0.633,258432,0.927,0.0,0.0986,-4.468,0.0839,146.097,0.88,0.0,254.8448,15,1134
239,CZ,40,Baby a Benzo,"['P T K', 'Yzomandias']","[84060, 371936]",2wPph50bF6qHnXgruVKHm8,TRAPPIN LONELY,2022-05-29,56,0.207,0.894,248000,0.677,1.9e-06,0.13,-8.054,0.0648,110.024,0.462,0.0,243.47282,12,1120
240,CZ,41,Nikdy Nic Nebylo,['Sto zvířat'],[53495],3rKPRnYJ5b89bv5ZsLrogK,Nikdy Nic Nebylo,2004-01-01,57,0.262,0.73,130520,0.84,2.07e-06,0.0296,-5.357,0.133,189.282,0.952,0.23206,124.3893,7,682
241,CZ,42,My Sister's Crown,['Vesna'],[14673],59md7R7fW5LjSbZITzzn3n,My Sister's Crown,2023-01-30,78,0.0512,0.545,176800,0.919,0.0,0.369,-5.879,0.159,149.869,0.508,0.35995,169.59274,11,667
242,CZ,43,Berlín,"['Calin', 'Viktor Sheen']","[339270, 439907]",1mDgpMsz6fDE7DDZIV9kW3,ROADTRIP,2023-02-03,60,0.152,0.562,162712,0.67,0.00101,0.183,-6.299,0.25,235.815,0.823,0.0,157.94794,7,694
243,CZ,44,Novej Svět,"['Yzomandias', 'Nik Tendo', 'P T K']","[371936, 316614, 84060]",5kw5hKBwIUgjAu97QAt0hS,Kruhy & Vlny (217 Twins Edition),2023-04-07,53,0.0105,0.742,201540,0.73,0.0,0.327,-8.757,0.119,156.945,0.375,0.0,189.99728,15,938
244,CZ,45,Co Ty Oči??,"['Yzomandias', 'Nik Tendo']","[371936, 316614]",34glv1y1WLPdKbJK28ky5u,Kruhy & Vlny,2022-11-16,57,0.0502,0.714,181523,0.721,0.0,0.461,-7.876,0.218,160.005,0.654,0.0,173.34857,11,844
245,CZ,46,Heat Waves,['Glass Animals'],[3780221],3USxtqRwSYz57Ewm6wWRMp,Dreamland,2020-08-07,90,0.44,0.761,238805,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,0.531,0.0,228.03156,11,999
246,CZ,47,Než bude po všem,['Ektor'],[255364],6T5iNydXi9ZG3GULTN7YO1,Marko,2019-05-05,57,0.176,0.765,128086,0.546,1.22e-05,0.112,-8.845,0.0371,119.995,0.183,0.0,116.40744,6,559
247,CZ,48,Bad Memories (feat. Elley Duhé & FAST BOY),"['MEDUZA', 'James Carter', 'Elley Duhé', 'FAST BOY']","[632176, 36132, 426680, 10671]",3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),2022-07-22,86,0.118,0.607,148629,0.767,0.0,0.122,-6.069,0.0474,123.998,0.662,0.0,146.40181,8,524
248,CZ,49,SOS,"['Koky', 'Viktor Sheen', 'Robin Zoot']","[16183, 439907, 83929]",0fThlG4YBkCsRVSJkGpWAX,SOS,2022-08-19,54,0.101,0.657,224727,0.769,0.0,0.139,-6.849,0.0388,109.982,0.45,0.0,218.73196,8,974
249,CZ,50,FREE KARLO,"['Yzomandias', 'Nik Tendo']","[371936, 316614]",1GvNhTv4p4pyunXvVCZAjb,Kruhy & Vlny,2022-11-16,54,0.15,0.772,204373,0.572,0.0,0.127,-8.133,0.0747,91.0,0.191,0.0,200.51591,7,1017
250,DK,1,Uden Dig,['Ukendt Kunstner'],[62102],5dNSfOZb6AlEF0Xg6C970o,Dansktop,2023-05-12,69,0.31,0.732,191342,0.737,0.000223,0.0906,-7.234,0.115,163.084,0.88,0.0,187.77977,7,890
251,DK,2,Tudo Bem (feat. Gilli),"['Benny Jamz', 'Gilli']","[41683, 220890]",2hFdRvBjl6eWf0tPt9NYID,Ny Sejr,2023-05-04,66,0.0512,0.869,130494,0.652,3.51e-06,0.274,-6.9,0.086,128.047,0.567,0.0,126.1424,9,558
252,DK,3,Jumeirah,"['ICEKIID', 'Artigeardit']","[69719, 66621]",38xttLsyfUwd284fbNjymm,Jumeirah,2023-05-12,63,0.109,0.802,162487,0.839,1.84e-05,0.0886,-4.742,0.0627,102.955,0.667,0.38313,158.23819,7,845
253,DK,4,God Pige (feat. TopGunn),"['Danser Med Piger', 'TopGunn']","[3492, 97668]",71JW11U2IpJQBRicrFUzMZ,BOYBAND,2023-03-31,68,0.174,0.729,167228,0.805,0.0,0.318,-7.087,0.0682,101.056,0.776,0.78358,167.2277,5,760
254,DK,5,Baddies & Draris,['Lamin'],[20224],4oy5g8o1arUDfFX1jTsGna,Baddies & Draris,2023-05-19,55,0.0409,0.859,146949,0.77,0.0,0.108,-6.752,0.378,118.27,0.7,0.0,146.94916,7,718
255,DK,6,MOONLIGHT,['D1MA'],[14356],3neYAjvKDOfvBUpIgReOkC,EV1GT&ALT1D,2023-03-16,64,0.566,0.714,197043,0.492,0.0,0.325,-8.252,0.209,118.987,0.557,0.12272,193.01587,7,763
256,DK,7,Dansktop,['Ukendt Kunstner'],[62102],2rIZdL5X9vCyMp5z0bNNGC,Dansktop,2023-05-12,65,0.366,0.636,242351,0.527,1.55e-06,0.159,-8.242,0.135,75.996,0.781,0.0,240.11176,9,1032
257,DK,8,For Altid,['TopGunn'],[97668],0twnZu2JhBywPQBOX92gSl,For Altid,2023-02-03,67,0.103,0.575,143451,0.561,0.0,0.102,-8.065,0.253,101.423,0.901,0.0,128.40636,8,622
258,DK,9,Hele Dagen,['Ukendt Kunstner'],[62102],6V4uTyQqs8tq21qbMUYrWA,Dansktop,2023-05-12,63,0.0637,0.785,177135,0.544,7.58e-05,0.107,-6.054,0.0452,84.031,0.832,0.0,159.07991,7,859
259,DK,10,smugryger,['andreas odbjerg'],[52934],0Mo3Jmq9uU1QJyhZu4DkR5,smugryger,2023-03-31,66,0.162,0.841,163254,0.541,2.59e-05,0.0568,-7.567,0.0425,140.039,0.813,0.12363,158.44136,11,584
260,DK,11,Gran Turismo,['Ukendt Kunstner'],[62102],5M44hk5WAFjUzZq64lff5p,Dansktop,2023-05-12,63,0.425,0.746,274288,0.517,0.0229,0.388,-8.231,0.244,77.011,0.636,8.70168,265.8801,8,1211
261,DK,12,Hena,['Ukendt Kunstner'],[62102],13vWmXJwgVFIb2EOdCGsYZ,Dansktop,2023-05-12,63,0.971,0.499,90900,0.097,0.00278,0.24,-15.301,0.0433,103.607,0.357,0.0,82.36118,4,217
262,DK,13,Tattoo,['Loreen'],[878984],1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,2023-02-25,91,0.243,0.545,183375,0.779,1.66e-06,0.123,-6.235,0.0751,150.002,0.303,0.122,176.64,7,592
263,DK,14,Stjernekigger,['Ukendt Kunstner'],[62102],3un3EfKXpZbOq0vzyeOKVV,Dansktop,2023-05-12,62,0.581,0.67,218668,0.436,7.08e-06,0.0931,-8.715,0.0596,77.017,0.463,0.0,198.82086,10,823
264,DK,15,Flyvende Faduma,['Tobias Rahim'],[77541],4EKSw9Jzun2WFvjm2HU58X,Når sjælen kaster op,2022-10-21,65,0.0636,0.686,198659,0.779,5.42e-06,0.383,-5.907,0.0316,75.0,0.557,0.41224,191.51819,9,690
265,DK,16,Flowers,['Miley Cyrus'],[20787777],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,91,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
266,DK,17,Palermo (feat. KESI),"['Benny Jamz', 'KESI']","[41683, 147869]",7a2ZJ7zftM3SkQ0sDvI4Aa,Ny Sejr,2023-05-04,61,0.0806,0.774,163483,0.779,5.84e-06,0.138,-5.248,0.0633,141.024,0.791,0.08694,163.48268,6,860
267,DK,18,Oh My God,['Saint clara'],[25399],2MDw2DwUDTAhexLMREWsYW,OFF,2022-09-30,65,0.304,0.636,159886,0.557,2.39e-05,0.24,-6.086,0.21,74.792,0.263,0.09868,152.12553,4,635
268,DK,19,Fastelavn,['Ukendt Kunstner'],[62102],0n4eXmkGEhgvagEecQt4fc,Dansktop,2023-05-12,62,0.561,0.785,166390,0.547,2e-06,0.116,-8.452,0.273,101.961,0.316,0.0,163.21306,6,678
269,DK,20,Terrier,['Ida Laurberg'],[10693],6ImP4OQ986Bed0EL3XOlFo,Terrier,2022-12-23,65,0.343,0.533,200500,0.693,1.32e-06,0.428,-5.646,0.038,85.294,0.302,0.27832,197.71791,8,678
270,DK,21,For Livet,['Ukendt Kunstner'],[62102],4bgoQq0XDzMdEK1CJzbQlU,Dansktop,2023-05-12,62,0.83,0.625,399342,0.623,0.0,0.0887,-8.395,0.171,127.856,0.357,0.0,390.67575,10,1669
271,DK,22,Orange,['Tobias Rahim'],[77541],0JFhEbH1Ij9BIrO800IEIK,Orange,2023-04-14,65,0.524,0.681,191093,0.493,0.0,0.0689,-7.218,0.0311,95.736,0.616,0.4688,185.16171,9,669
272,DK,23,Daylight,['David Kushner'],[889695],1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,97,0.83,0.508,212954,0.43,0.000441,0.093,-9.475,0.0335,130.09,0.324,2.322,187.57079,8,576
273,DK,24,Miracle (with Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']","[23393511, 11966407]",5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),2023-03-10,91,0.0378,0.636,186496,0.869,0.0446,0.0808,-5.289,0.0412,143.011,0.306,0.0,173.44145,9,771
274,DK,25,"Gode Dage, Gode Drinks",['Lamin'],[20224],63Dymm6U4WHLRy87e8GBbo,Kronisk Skeptisk,2022-09-02,64,0.0448,0.789,140089,0.703,0.0,0.14,-7.401,0.367,112.025,0.482,0.0,135.62195,6,630
275,DK,26,Verden Vågner (feat. Saveus),"['Gilli', 'Saveus']","[220890, 34746]",2rfl7SRwfel3gNhXBmL60u,Suave World,2022-10-15,64,0.371,0.565,156137,0.764,0.00192,0.123,-5.452,0.306,94.686,0.734,0.0,152.37515,9,718
276,DK,27,STOR MAND (feat. Andreas Odbjerg),"['Tobias Rahim', 'andreas odbjerg']","[77541, 52934]",0BGEImCBesJKIm5kZ0fOkH,Når sjælen kaster op,2022-10-21,65,0.178,0.667,182816,0.671,0.0,0.19,-6.097,0.0466,145.975,0.493,0.18608,175.29906,9,643
277,DK,28,Og Du Blev Til En Hvid Fugl,['The Minds Of 99'],[99912],1qy2BuZzSU0JHnGqWRwV3N,Infinity Action: Kult & B-sider,2023-01-07,64,0.0557,0.468,201480,0.721,0.00115,0.117,-4.854,0.0294,136.977,0.219,0.11016,181.6497,5,553
278,DK,29,People,['Libianca'],[186313],26b3oVLrRUaaybJulow9kz,People,2022-12-06,92,0.551,0.573,184791,0.422,1.31e-05,0.102,-7.621,0.0678,124.357,0.693,2.72834,177.40045,6,724
279,DK,30,All In (feat. Lamin),"['Blæst', 'Lamin']","[14528, 20224]",5PIiJ3kodpPftCM6alodDE,All In (feat. Lamin),2023-02-17,64,0.239,0.67,176430,0.727,0.0,0.358,-5.311,0.323,101.709,0.695,0.0,170.49252,10,755
280,DK,31,Føles Godt (feat. Mekdes),"['URO', 'Mekdes']","[3836, 6310]",6OSHB3gKDyYTNNmCiOlpIc,Føles Godt,2023-01-13,62,0.395,0.621,170611,0.684,0.0,0.152,-5.944,0.0603,80.954,0.336,3.18694,167.14883,6,637
281,DK,32,"Er Her (Artigeardit, KESI)","['Artigeardit', 'KESI']","[66621, 147869]",6BxGGPBdNexcy53euZsrga,Held & Lykke Med At Komme Hjem,2021-05-28,61,0.151,0.589,157102,0.706,0.0,0.0692,-5.033,0.312,125.546,0.711,0.0,152.81633,9,717
282,DK,33,Puto Criminel (feat. ZUUZ),"['Magzim', 'ZUUZ']","[1195, 3045]",4PJqYYdcQ1rubq1O0S8AVu,Puto Criminel (feat. ZUUZ),2023-05-12,55,0.0176,0.859,113192,0.726,2.71e-06,0.111,-5.189,0.0435,130.026,0.806,0.0,110.28898,6,499
283,DK,34,MOULAGA,"['Branco', 'NODE']","[67488, 42240]",5MzZ0U4Zihj9iAR9c7uUyy,MOULAGA,2023-05-19,50,0.159,0.791,135318,0.673,0.0,0.157,-6.415,0.242,140.34,0.524,0.0,130.24654,8,528
284,DK,35,Red Flags,['Englando'],[10880],5jcsj5jqLoZoi8XKxe23Vh,Red Flags,2023-04-14,63,0.1,0.654,167040,0.712,1.97e-06,0.28,-5.73,0.221,159.977,0.541,0.06376,159.8868,6,715
285,DK,36,Can't Tame Her,['Zara Larsson'],[10386510],4vOoQh9MhS9pyrbvc8LyMz,Can't Tame Her,2023-01-26,82,0.00686,0.584,196940,0.915,0.000155,0.098,-3.199,0.11,181.882,0.57,3.2566,191.27438,7,748
286,DK,37,Aerosol,['Ukendt Kunstner'],[62102],0FXz5HSVciam4DyXqbZJ4e,Dansktop,2023-05-12,60,0.331,0.593,228904,0.498,1.52e-05,0.671,-8.03,0.0375,130.045,0.369,0.0,228.90408,8,753
287,DK,38,Kerosin,['Ukendt Kunstner'],[62102],4bblp2UqV5NieAQw50LDK9,Dansktop,2023-05-12,60,0.985,0.316,85778,0.0346,0.000738,0.111,-20.065,0.0366,138.254,0.198,0.0,85.77773,3,234
288,DK,39,Blå Himmel (feat. Hans Philip),"['KESI', 'Hans Philip']","[147869, 35125]",0qA2qykpcGdVl3tiiYum4g,BO4L,2020-07-31,60,0.2,0.743,228590,0.529,0.0,0.244,-5.292,0.107,102.027,0.505,0.34816,225.48317,12,891
289,DK,40,Dronning Af Månen,['Pil'],[8531],2d0qsULaWlQMZ13jlPRA1d,Dronning Af Månen,2023-01-06,63,0.147,0.706,205881,0.595,0.0,0.292,-7.112,0.0305,108.994,0.549,0.44086,202.2284,10,783
290,DK,41,Vågen (Artigeardit X Lamin),"['Artigeardit', 'Lamin']","[66621, 20224]",09N9LGyKqWlLViq2bQjFxR,Vågen (Artigeardit X Lamin),2022-05-26,62,0.00311,0.891,157815,0.663,5.47e-05,0.113,-5.816,0.117,118.961,0.523,2.24073,154.11664,5,732
291,DK,42,Helwa (feat. PAY & Xabski),"['Baloosh', 'PAY', 'Xabski']","[12012, 11166, 5701]",3jdWYmiOaDfs7urzqN0sSk,Ny Art,2023-05-19,39,0.0848,0.788,189432,0.717,0.0,0.113,-6.391,0.0508,122.046,0.415,0.0,182.18376,11,834
292,DK,43,Se Dig Græde,['Gobs'],[21699],3HkAJYKTQ8D2MXbbu5N8XH,KNUSTE HJERTER HELER ALDRIG,2023-04-11,57,0.0819,0.694,113991,0.646,4.17e-06,0.0871,-6.769,0.064,145.222,0.433,0.56336,105.198,6,431
293,DK,44,Hvad Skal Der Ske (feat. ICEKIID),"['Lamin', 'ICEKIID']","[20224, 69719]",60GwMZeymeZYj7GiEzHQ7d,Kronisk Skeptisk,2022-09-02,62,0.152,0.855,178184,0.716,0.0,0.101,-7.246,0.088,109.972,0.697,0.0,173.98712,9,881
294,DK,45,Tro På Kærlighed,['Gobs'],[21699],4utLwWSxHMamLd9siyFv5Q,KNUSTE HJERTER HELER ALDRIG,2023-04-11,61,0.129,0.708,158957,0.77,0.0,0.135,-5.102,0.105,144.04,0.545,0.23293,151.06902,8,581
295,DK,46,Eyes Closed,['Ed Sheeran'],[112147503],3p7XQpdt8Dr6oMXSvRZ9bg,- (Deluxe),2023-05-05,81,0.246,0.793,194926,0.52,0.0,0.0878,-7.457,0.0696,107.014,0.309,0.22626,188.9698,6,752
296,DK,47,Fræk,['Jimilian'],[63466],4b3TPBACVaPpXbh9afJwiG,XHEMILIAN,2023-04-28,55,0.0658,0.815,176710,0.761,0.0,0.0836,-4.402,0.129,143.173,0.824,0.0,173.69687,8,883
297,DK,48,Rune Rask Er For Syg,['Suspekt'],[107913],28oYAPHdzOg1s7BsvQwLyp,Rune Rask Er For Syg,2023-05-19,50,0.0921,0.745,168187,0.621,0.000457,0.204,-7.6,0.187,99.967,0.422,0.11143,168.18748,7,778
298,DK,49,Juice,['Blæst'],[14528],7Ku8cFTqbFMKSWGuf1evPQ,Stiv Kuling,2022-09-30,62,0.099,0.76,160417,0.658,3.89e-06,0.0928,-5.966,0.0773,116.017,0.88,0.41243,155.70142,8,644
299,DK,50,Cha Cha Cha,['Käärijä'],[91456],5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2023-01-17,89,0.00207,0.718,175161,0.791,0.00292,0.111,-5.572,0.0447,155.082,0.743,0.1283,172.47202,10,734
300,EE,1,Cha Cha Cha,['Käärijä'],[91456],5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2023-01-17,89,0.00207,0.718,175161,0.791,0.00292,0.111,-5.572,0.0447,155.082,0.743,0.1283,172.47202,10,734
301,EE,2,Tattoo,['Loreen'],[878984],1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,2023-02-25,91,0.243,0.545,183375,0.779,1.66e-06,0.123,-6.235,0.0751,150.002,0.303,0.122,176.64,7,592
302,EE,3,Ära Ärata,['nublu'],[54351],6ZMDwqvyv7rR1rlFXJs1Ro,Ära Ärata,2023-04-07,52,0.0823,0.843,179813,0.738,0.0505,0.141,-6.066,0.0612,113.972,0.535,0.32494,175.68217,8,950
303,EE,4,Daylight,['David Kushner'],[889695],1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,97,0.83,0.508,212954,0.43,0.000441,0.093,-9.475,0.0335,130.09,0.324,2.322,187.57079,8,576
304,EE,5,Queen of Kings,['Alessandra'],[53254],14LdhxElpZS0rKVV4nxtdA,Queen of Kings,2023-01-09,87,0.0696,0.563,147980,0.908,0.0,0.328,-4.25,0.0868,125.972,0.171,0.0,143.43546,8,498
305,EE,6,Carpe Diem,['Joker Out'],[59272],14ibwN44PVKuvEqLiaNkKu,Carpe Diem,2023-02-04,77,0.00906,0.689,165703,0.663,2.55e-05,0.102,-8.778,0.0427,131.936,0.555,0.0,161.21034,6,586
306,EE,7,GOSSIP (feat. Tom Morello),"['Måneskin', 'Tom Morello']","[7354120, 155267]",44Xyja7xYPlVC6v2CeweSi,RUSH!,2023-01-20,79,0.00176,0.704,168280,0.819,0.0,0.094,-2.974,0.0626,139.921,0.914,0.0,164.23474,9,664
307,EE,8,BABY SAID,['Måneskin'],[7354120],2KReCz1L5XkGIBhDncQ5VZ,RUSH!,2023-01-20,80,0.000982,0.622,164682,0.715,0.0,0.0796,-4.04,0.0323,131.012,0.607,0.21474,159.58495,7,576
308,EE,9,Say Yes To Heaven,['Lana Del Rey'],[23827230],6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,2023-05-19,84,0.709,0.49,209156,0.352,0.0856,0.114,-11.577,0.0254,99.992,0.166,0.22068,197.28255,10,637
309,EE,10,Зеркало,['kizaru'],[1149311],2PpAAi4RMQKof0Ya3JEJfU,Зеркало,2023-05-12,69,0.0722,0.906,152000,0.735,0.0,0.122,-6.147,0.161,150.035,0.752,0.0,148.13751,9,659
310,EE,11,Bridges,['ALIKA'],[7328],3pvzk44kwy8u46wtglCKzd,Bridges,2022-12-02,74,0.844,0.589,185610,0.47,0.0,0.139,-5.243,0.0321,139.83,0.326,0.08122,182.46822,9,554
311,EE,12,Mõtled mu peale,['Clicherik & Mäx'],[4326],58nRZ85BvjTJmGqVkbtGDW,Mõtled mu peale,2023-03-17,47,0.00591,0.631,188571,0.93,0.000514,0.0568,-4.481,0.0294,139.985,0.957,0.0,185.72481,6,847
312,EE,13,Flowers,['Miley Cyrus'],[20787777],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,91,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
313,EE,14,THE LONELIEST,['Måneskin'],[7354120],7exHT4swWOKL5addPeqkLP,RUSH!,2023-01-20,76,0.00151,0.525,247067,0.599,0.0,0.0762,-5.001,0.0281,129.841,0.226,3.23918,239.69379,10,727
314,EE,15,KUHU KADUS STEN?,"['gameboy tetris', 'nublu']","[2379, 54351]",63YH4W1jfTXbuS9LNSCTXB,KUHU KADUS STEN?,2022-11-09,48,0.104,0.794,163823,0.813,0.00273,0.239,-6.517,0.0619,120.989,0.809,0.19692,159.86359,10,703
315,EE,16,SUPERMODEL,['Måneskin'],[7354120],0eJmsdfbAOM1KD0w50EhlD,RUSH!,2023-01-20,75,0.00159,0.634,148064,0.877,0.0,0.119,-3.413,0.055,120.965,0.801,0.2439,142.3093,7,564
316,EE,17,ZITTI E BUONI,['Måneskin'],[7354120],776AftMmFFAWUIEAb3lHhw,Teatro d'ira - Vol. I,2021-03-19,77,0.00138,0.625,194787,0.939,0.0,0.424,-3.115,0.0669,102.999,0.644,0.13229,188.7318,8,796
317,EE,18,PAUS,"['Liis Lemsalu', 'Reket', 'kohver']","[13885, 17789, 317]",3CQ84YQI9AkuJQ2hQgqfgy,PAUS,2023-03-30,48,0.276,0.716,209590,0.724,0.000623,0.161,-7.333,0.0596,125.955,0.765,0.39347,203.8654,9,918
318,EE,19,kastehein,['nublu'],[54351],41XLcwECxYj7tokaF2a7sA,kastehein,2022-08-05,47,0.0347,0.554,162295,0.8,0.0986,0.121,-6.798,0.0585,121.932,0.27,3.15791,156.7463,7,699
319,EE,20,Miracle (with Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']","[23393511, 11966407]",5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),2023-03-10,91,0.0378,0.636,186496,0.869,0.0446,0.0808,-5.289,0.0412,143.011,0.306,0.0,173.44145,9,771
320,EE,21,Solo,['BLANKA'],[20364],3xxjYOFR1y7By2wNDS51XV,Solo,2022-09-23,79,0.179,0.904,154710,0.642,0.0,0.122,-6.721,0.0401,98.945,0.723,0.20766,154.71039,8,574
321,EE,22,See You Again (feat. Kali Uchis),"['Tyler, The Creator', 'Kali Uchis']","[11519172, 4471940]",7KA4W4McWYRpgf0fWsJZWB,Flower Boy,2017-07-21,94,0.371,0.558,180387,0.559,7.49e-06,0.109,-9.222,0.0959,78.558,0.62,0.0,180.38667,7,662
322,EE,23,Who the Hell Is Edgar?,"['TEYA', 'SALENA']","[6329, 2705]",3gUC7tGDPVLOq42vvTUVdI,Who the Hell Is Edgar?,2023-03-08,78,0.0234,0.688,159418,0.644,0.00202,0.0995,-7.629,0.0596,145.926,0.508,0.0,154.26176,7,663
323,EE,24,The Lost Soul Down,['NBSPLV'],[45508],5dPy1CCYQ04xaQHpajf5CY,The Lost Soul Down,2015,74,0.0117,0.715,192940,0.741,0.899,0.189,-7.478,0.0356,112.0,0.761,0.0,187.9423,8,735
324,EE,25,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),"['Beyoncé', 'Kendrick Lamar']","[34603581, 24021239]",6l8mgVN9Xf1hiDIFGA6CTE,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),2023-05-19,75,0.0112,0.784,260962,0.7,1.76e-05,0.163,-5.289,0.0396,126.015,0.204,3.04762,250.16019,11,1225
325,EE,26,Gladiator,['Jann'],[94249],0vbp3qthXlRVsLXTbPrkX1,Gladiator,2022-10-14,76,0.173,0.648,211644,0.785,0.00383,0.0889,-5.73,0.0922,146.025,0.239,0.0,211.64381,12,819
326,EE,27,Unicorn,['Noa Kirel'],[406057],6dUregFbvUNqHP5nphqesK,Unicorn,2023-03-08,81,0.0216,0.681,170900,0.868,0.00023,0.323,-5.499,0.095,130.126,0.282,0.0,168.3737,9,597
327,EE,28,As It Was,['Harry Styles'],[27564160],4Dvkj6JhhA12EX05fT7y2e,Harry's House,2022-05-20,92,0.342,0.52,167303,0.731,0.00101,0.311,-5.338,0.0557,173.93,0.662,0.19714,159.7533,7,683
328,EE,29,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']","[26021809, 8211751]",4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),2022-08-26,94,0.00383,0.561,175238,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,0.304,0.07478,163.43945,8,722
329,EE,30,Money Trees,"['Kendrick Lamar', 'Jay Rock']","[24021239, 1402406]",2HbKqm4o0w5wEeEFXm2sD4,"good kid, m.A.A.d city",2012,84,0.0703,0.716,386907,0.531,0.0,0.224,-7.355,0.122,71.994,0.344,0.0,386.90668,12,1706
330,EE,31,Boy's a Liar Pt. 2,"['PinkPantheress', 'Ice Spice']","[2065305, 1260206]",6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,2023-02-03,96,0.252,0.696,131013,0.809,0.000128,0.248,-8.254,0.05,132.962,0.857,0.16812,131.01334,9,574
331,EE,32,I WANNA BE YOUR SLAVE,['Måneskin'],[7354120],4pt5fDVTg5GhEvEtlz9dKk,Teatro d'ira - Vol. I,2021-03-19,84,0.00165,0.75,173347,0.608,0.0,0.178,-4.008,0.0387,132.507,0.958,0.1449,165.18095,10,643
332,EE,33,Calm Down (with Selena Gomez),"['Rema', 'Selena Gomez']","[2391805, 42407372]",1s7oOCT8vauUh01PbJD6ps,Rave & Roses Ultra,2023-04-27,79,0.429,0.799,239318,0.802,0.00128,0.171,-5.196,0.0371,107.008,0.811,0.0,231.09079,10,1047
